Re,Im
0.1053005808,-0.03699702145
0.1367285872,-0.06942724152
0.1731096993,-0.1518616325
0.107140617,-0.3518788754
-0.2632480362,-0.2652803919
-0.1692149162,-0.05280164432
-0.1138878459,-0.02704133209
-0.0870180527,-0.01726272473
-0.07079492733,-0.01255931159
-0.06014893417,-0.009906083912
-0.05271304557,-0.008182583151
-0.04714373268,-0.006719885569
-0.04263675384,-0.005483857599
-0.03885080604,-0.004520270245
-0.03559634132,-0.003847401901
-0.03279514517,-0.003406339822
-0.03026596303,-0.003136523754
-0.02791086038,-0.003218023038
-0.02590037326,-0.003823537843
-0.02450726325,-0.004827386131
-0.02353757285,-0.006092672368
-0.02396944843,-0.009351671643
-0.02998697453,-0.007868790602
-0.0294271407,-0.002728422763
-0.02714462132,-0.000567239281
-0.02517602972,0.000393085858
-0.02353671433,0.0008388283154
-0.02218388919,0.0009577925673
-0.0211147554,0.0009701601215
-0.02018873377,0.0009313157369
-0.01934283971,0.0008502908201
-0.0186120292,0.0006283551021
-0.01806833849,0.0003911328788
-0.01757220951,0.0002056883692
-0.01706246738,-7.486571274E-05
-0.01671364438,-0.0004943321743
-0.01650283868,-0.000830961412
-0.01614384417,-0.00136980531
-0.01661324978,-0.00256564889
-0.01783297319,-0.001959705208
-0.01735561606,-0.001696897053
-0.0174393585,-0.001903233155
-0.01765037237,-0.002075452783
-0.01791620204,-0.002196961715
-0.01830540107,-0.002327850303
-0.01878478369,-0.0023636141
-0.01932101064,-0.00232963609
-0.01990048395,-0.002212754402
-0.02050737959,-0.001974154661
-0.02109089932,-0.00172745278
-0.02177538345,-0.001398201928
-0.02252183109,-0.0009402410639
-0.0232869594,-0.0002569273504
-0.02388466514,0.0007128049619
-0.02409613486,0.001857209724
-0.02352642127,0.0028498863
-0.02272355628,0.001902635803
-0.02455486905,0.001443278618
-0.02573697278,0.002107548138
-0.02675995798,0.002888219565
-0.02778088577,0.003633178477
-0.02898535344,0.004437675025
-0.03061738893,0.005431752956
-0.03267339103,0.007137847136
-0.03472637845,0.009905350756
-0.0360698283,0.01394672196
-0.03607083724,0.01843801809
-0.0352449914,0.02355061468
-0.03176599386,0.02975621178
-0.02328033744,0.03412662443
-0.01221291294,0.02993182899
-0.01025426113,0.01830867407
-0.0169479977,0.01140157981
-0.0253027982,0.01129209407
-0.03012622414,0.01459511807
-0.03454232803,0.01705360416
-0.04062656757,0.02105242873
-0.0477796355,0.02863987485
-0.0544435626,0.04191566203
-0.05658367486,0.06307345866
-0.04599531313,0.09054568322
-0.01718484603,0.1140095271
0.03147028179,0.1200144277
0.07423281643,0.0794903805
0.06633710417,0.03737534546
0.05147441964,0.02203862086
0.04130608295,0.01554389414
0.03436578999,0.01246514845
0.02976896642,0.01077991542
0.0265741571,0.009568107072
0.02440598431,0.008417206182
0.02266750209,0.006841998311
0.02028585689,0.005368160547
0.01820688306,0.004666174869
0.01641522912,0.004167379556
0.0148136808,0.003797172695
0.01328209612,0.003600853868
0.01174507241,0.003645884499
0.01026411354,0.004222979418
0.009301792682,0.005480127237
0.0096973113,0.007213312124
0.01172572316,0.007498468259
0.0128387529,0.005746979149
0.01243661536,0.004155503938
0.0116501123,0.003195478283
0.01088361036,0.002613317175
0.01012183329,0.00221492918
0.009429967451,0.00207844334
0.009039546741,0.00206169299
0.00870913091,0.00178498753
0.008222403811,0.001634759182
0.00784026891,0.001537005758
0.007539667862,0.001456677625
0.00721844498,0.001335412572
0.006901137838,0.001257208029
0.006633193029,0.00119418942
0.006331008286,0.001120018947
0.006096532266,0.001143789271
0.005895100337,0.001104356082
0.005717829526,0.001064698672
0.005537402723,0.001009172221
0.005350692806,0.0009578880106
0.005195594855,0.0009308583687
0.005086970675,0.0008938715674
0.004950701173,0.0007499517376
0.00468954775,0.0006621099838
0.004470561467,0.0007060774428
0.004363333704,0.0007356100737
0.004271427395,0.0007039194267
0.004177231585,0.0006523609478
0.004041893534,0.0005939815482
0.003900402286,0.0005234648455
0.003728723979,0.0004797473911
0.003576883826,0.0004456523798
0.003371756863,0.0004209630935
0.003191168233,0.0004896043113
0.003082965904,0.0005395200731
0.00293688122,0.0005752182947
0.002806094438,0.0007136075879
0.002773166589,0.0008691858424
0.00289594506,0.0009855834764
0.003023021234,0.0009147707094
0.003056493822,0.0007884416999
0.003027095191,0.0006056914459
0.002851075875,0.0004939757576
0.002748285989,0.0004750182935
0.002625654909,0.0003899447045
0.002462077603,0.0003706501498
0.002302932095,0.0004117356717
0.002212642909,0.000485251099
0.002135536106,0.0005497813691
0.002123922032,0.0006325150061
0.002150550432,0.0006518433696
0.002148873859,0.0005777323951
0.002075585738,0.0005551753884
0.002025900133,0.0005114375158
0.001919526326,0.000476661628
0.001814403254,0.0004959662968
0.001735527949,0.0005373191787
0.001677286064,0.0005663709843
0.001580933425,0.0005959536161
0.00153740681,0.0006903297706
0.001533535135,0.0007133095769
0.001491668189,0.0007421942854
0.001424195748,0.0007776398434
0.001376271998,0.0008934771633
0.001408231358,0.001011956506
0.001523402189,0.001101314242
0.001669573104,0.001059016139
0.001716717543,0.0009237190188
0.001664510715,0.0008220381743
0.001580329141,0.0008028126616
0.001525222925,0.0008253411777
0.00152532644,0.000838109309
0.001530830908,0.000795393677
0.001452805191,0.0007438729006
0.001329580178,0.0008002065368
0.001357683154,0.0009019280279
0.001378490176,0.0008896215383
0.001367520938,0.0009348716414
0.001425265188,0.0009285894769
0.001412490029,0.0009047276035
0.001420402802,0.0009014237453
0.001406901894,0.0008831560847
0.001403161086,0.0008465056617
0.001337564748,0.0008443576648
0.001311215745,0.0008923250058
0.00130619818,0.0009321636154
0.001332683463,0.0009697347577
0.001381674564,0.0009735559092
0.001395488773,0.0009687296114
0.001418698308,0.0009615351798
0.001424704779,0.0009694624831
0.001527249362,0.001000018779
0.001625315897,0.0008597695284
0.001571666212,0.000761633667
0.00154193956,0.0006942296034
0.001467673455,0.0006591624473
0.001428456984,0.0006599339712
0.001397723191,0.000644180316
0.001362712494,0.0006570686774
0.001361244282,0.0006777342445
0.001372260055,0.0006945198746
0.001394464063,0.000686025562
0.001438221832,0.0006724994873
0.001493782282,0.0006339001688
0.001552284381,0.0005216342807
0.001555943421,0.0003736202888
0.00144747632,0.0001845680812
0.001270702859,0.00011970427
0.001081338858,0.0001320102253
0.0009729111683,0.0002345403611
0.000968158661,0.0002812103616
0.0009029691672,0.0002661185654
0.0007967635498,0.0002967281151
0.0007265129487,0.0003689964876
0.0006659358837,0.0004575995086
0.0006020712952,0.0005809018729
0.0006359072325,0.0007587822861
0.0007658320333,0.0008998594246
0.0009663383053,0.0009041771662
0.001095670645,0.0007851299119
0.001096109495,0.0006482131997
0.001012932307,0.0005923476632
0.00096838763,0.0006260474632
0.0009821227303,0.0006569683432
0.001037554878,0.0006412879087
0.001063578329,0.0005684689803
0.001009653046,0.0005039010552
0.000938090028,0.0004987951702
0.0009251003352,0.0005454596863
0.0009305451627,0.0005440845903
0.0009401543577,0.0005458414595
0.0009548522484,0.0005485468264
0.0009805882297,0.0005151433755
0.0009610524551,0.000455235221
0.000927577303,0.0004236327522
0.0008671460146,0.0004120296466
0.000846109928,0.0004074006459
0.000815255146,0.0004221566098
0.0007992832533,0.0004080562607
0.0007665362245,0.0004209563507
0.0007466738533,0.0004252764191
0.0007180959879,0.0004203827886
0.0006830722324,0.0004368718322
0.0006602604253,0.000477789711
0.0006780393307,0.0005050082926
0.0006972872559,0.0004935879539
0.0006829591724,0.0004554759186
0.0006344756302,0.0004589277852
0.0006055815199,0.0004766506591
0.0005787050622,0.0005050119964
0.0005784093778,0.0005305990671
0.0005451736412,0.0005251524353
0.0005214199843,0.0005946391574
0.0005433194768,0.0006346611986
0.0005581967154,0.0006393264774
0.0005747282574,0.0006585652856
0.000577267192,0.0006607294272
0.0005633673214,0.0006777841504
0.0005805155411,0.0006837324532
0.0005803372853,0.0007117247905
0.0005647945551,0.0007272208437
0.0006051590051,0.00080156734
0.0006736836967,0.0007768013667
0.0006611015611,0.0007720409771
0.0007025849297,0.0007665353698
0.0007241084419,0.0007687162258
0.0007524366827,0.0007637152335
0.0007683220591,0.0007309108912
0.0007928038868,0.0007145460664
0.0007973542537,0.0006901991415
0.000825340513,0.0006626520639
0.0008027789478,0.0005943279932
0.0007639409735,0.0005980964847
0.0007392913366,0.0005986680524
0.0007463676749,0.0005887022983
0.0007193915953,0.0005554015083
0.0006338291798,0.0005420656555
0.0005827156282,0.0006641416444
0.0006714839419,0.0007369261943
0.0007257901436,0.0007098360575
0.0007320212151,0.0006858096037
0.0007526945221,0.0007023968446
0.0008029723986,0.0006985260246
0.0008186580564,0.0006408412245
0.0008193433489,0.0005907726585
0.0007786287026,0.0005540522438
0.0007458547027,0.0005510532344
0.000707382547,0.0005724639715
0.0006839373477,0.0005857354357
0.0006601374412,0.0006309426606
0.000690006118,0.0006889717214
0.0007271968167,0.0007488843395
0.000836675665,0.0007664977148
0.0009487960139,0.0007074093756
0.0009776779208,0.0005878527579
0.0009167243059,0.0005106502271
0.0008911548993,0.0005201021068
0.000927333139,0.0005184121904
0.0009644671415,0.0004858074243
0.0009905949627,0.0004013752286
0.0009747940132,0.0003102076315
0.0009381395066,0.000209050538
0.0008625519147,0.0001324450029
0.000753892027,6.37228422E-05
0.0006516194814,2.543837683E-05
0.0005087671922,-1.23181321E-05
0.0003371068579,5.158622898E-06
0.0001228215151,8.215729712E-05
-4.343372423E-05,0.0002969943829
-0.0001169896437,0.0005614217498
-2.839140072E-05,0.0008903128138
0.0002085197118,0.001069878728
0.0004434581332,0.001125085325
0.0006287529725,0.001066086067
0.0007466045738,0.001005173383
0.000814354655,0.0009035250177
0.0008673429792,0.0008757586104
0.0009340410472,0.0008267967595
0.001002537818,0.0007435692864
0.001026981373,0.0006432040401
0.001005967509,0.0005395285727
0.0009601863426,0.0004600900093
0.000920929035,0.0004145869577
0.0008496219571,0.0003891426246
0.0008052553457,0.0003957487502
0.0007763974658,0.0004069757569
0.0007830017159,0.0004029032239
0.0007380271638,0.0004024864073
0.0007041656324,0.0004257922403
0.0007116760242,0.0004629941452
0.0007357231811,0.0004955775434
0.0007739324166,0.0004778655433
0.0007854271157,0.0004697600316
0.0008138863654,0.000470236346
0.0008575750919,0.0004373038438
0.0008555555873,0.0003873341399
0.0008582985617,0.0003358388863
0.0008177467389,0.0002732589125
0.0007529562552,0.0002327184147
0.0006727463578,0.0002475661181
0.0006172958335,0.0003238379815
0.0006538841471,0.0003733942401
0.0006684816086,0.0004071842602
0.000713139156,0.0004133141427
0.0007375873173,0.0004144512952
0.0007722739822,0.0003658160884
0.0007637391181,0.0003451322399
0.0007704097036,0.0003380708828
0.0007914006801,0.0003131739717
0.0007815405309,0.0002869477394
0.0007748950171,0.0002486734268
0.0007614859436,0.0002229375642
0.0007240188392,0.0002272696935
0.0007237303724,0.0002292471033
0.0007271229787,0.0002273775539
0.0007372391629,0.0002181212381
0.0007464634981,0.0002078367697
0.0007826432574,0.0001782373048
0.0007742825654,0.0001083311899
0.0007430995724,5.12351706E-05
0.0007231152616,1.595367215E-05
0.0006628544417,-4.09633598E-05
0.0006198184336,-4.194966378E-05
0.0005595620297,-5.070475388E-05
0.000554592282,-6.681115758E-05
0.0004898723124,-8.991700484E-05
0.0004398281533,-7.275105569E-05
0.0004030607766,-7.52639749E-05
0.0003782703489,-8.778439875E-05
0.0003021160802,-0.0001006294367
0.0002594003294,-8.985580953E-05
0.0001827179767,-9.980049253E-05
9.597456295E-05,-6.671251502E-05
2.908131403E-05,-1.815912499E-05
-5.654990906E-05,1.501523376E-05
-0.0001039074754,0.0001373184406
-0.0001142686545,0.0002453032093
-0.00011449684,0.0003452002611
-6.869397285E-05,0.0004328814944
7.459960514E-06,0.0004680376359
4.636575416E-05,0.0004835127961
8.06652237E-05,0.0004779027709
7.830245558E-05,0.0004878075553
9.030882102E-05,0.0005027547382
8.747435637E-05,0.0005197494889
0.0001049528052,0.0005411969314
9.957690113E-05,0.000561296059
0.0001345374314,0.0005924314253
0.0001357059116,0.0006023086689
0.0001714444473,0.0006073167363
0.0001837646717,0.0006014524331
0.0001774931199,0.0005865959926
0.0001401006252,0.0005990440326
0.0001374327708,0.0006349353726
0.0001365682016,0.0006760727711
0.000138468592,0.0006912559981
0.0001682685829,0.0007151007772
0.0001407595758,0.0007378204174
0.00015648404,0.0007930879375
0.0002031092154,0.0008384510056
0.000223968162,0.0008552379178
0.0002628547602,0.0009011628669
0.0003135018029,0.0009070146342
0.0003588255066,0.0009092191374
0.0003950530587,0.0008944052902
0.000409085529,0.000902502967
0.000438663175,0.0008871842674
0.000470769499,0.0009181786531
0.0005170780732,0.0009131115152
0.0005407640176,0.0008824402123
0.0005677846849,0.0008567965404
0.0006054363131,0.0008410890399
0.0006051572482,0.0008409573186
0.0006388560036,0.000810788114
0.0006453304792,0.0007905478158
0.0006700279803,0.0007706738109
0.0006595470697,0.0007285850658
0.0006526030699,0.0007263817023
0.0006635682722,0.0007230097992
0.0006600810299,0.0007175707648
0.0006647892819,0.0006992258948
0.0006800240768,0.0007030924412
0.0006802250776,0.0006524531622
0.000661621561,0.000656708557
0.0006643666247,0.0006643921237
0.0006815474186,0.0006626013982
0.0006733715828,0.0006288993189
0.000674913206,0.0006199472108
0.0006561412153,0.000605004159
0.0006471286123,0.0006133242994
0.0006177052901,0.0005885671582
0.0006072541521,0.0006224759363
0.0006007822881,0.0006489252733
0.0006268216462,0.0006728300725
0.0006765100059,0.0006647182929
0.0006899365061,0.0006465347744
0.0006787312235,0.0006256463638
0.0006741486148,0.0006052673167
0.0006477009873,0.000636770116
0.0006518967894,0.0006443579071
0.0006652398123,0.0006435635908
0.0006762599539,0.000693428117
0.000710195988,0.000683957576
0.000687951855,0.0006809575219
0.0007316310846,0.0007258896706
0.0008224052274,0.0007704810724
0.0009332556579,0.0007635037862
0.001082922647,0.0006417999787
0.001146435758,0.0004895057341
0.001117407029,0.0002544255247
0.001016143571,4.43819696E-05
0.0007421334581,-5.615189025E-05
0.0004556557889,-1.132398803E-05
0.0003330653795,0.0001669175614
0.0003454965864,0.0003077913011
0.0002751370802,0.0003737317106
0.0002954237706,0.0005015739477
0.0003186178257,0.0005995606611
0.0003604427247,0.0006582496579
0.0004104688398,0.0006996912403
0.0004725748972,0.0007232772304
0.0005273750299,0.0007252206652
0.0005538559439,0.0007021449408
0.0005738472823,0.0007266671775
0.0005798840483,0.0007098732377
0.0006111126737,0.0007384922244
0.0006786813651,0.0007323236897
0.0006971014501,0.0006625768963
0.0006709825559,0.0006450370741
0.0006512209937,0.0006656110916
0.0006632407734,0.0006977105304
0.0007042408475,0.0006784012081
0.0006880387037,0.0006835363433
0.0007259146473,0.0006704315013
0.0007013592666,0.0006745547475
0.000717127167,0.0006995098505
0.0007488203782,0.0007048345904
0.0007763920526,0.0007164688456
0.000811736849,0.0006888454134
0.0008153522988,0.0006785409542
0.0008667665206,0.0006655964189
0.0008879631988,0.0006335724801
0.0009039449683,0.0005886359628
0.0008641120568,0.0005510301095
0.0008829877056,0.0005679854483
0.0009300553153,0.0005517352979
0.0009017027626,0.000449477235
0.0008820831309,0.00044286515
0.0008389759913,0.0004299090286
0.0008402804783,0.0004184596296
0.000817535434,0.0004077547358
0.0008192598716,0.0004215390298
0.0008075721016,0.0003943198783
0.0007802186173,0.000404321578
0.000786685448,0.0004010500091
0.0007399284326,0.0003883111993
0.0007496916665,0.0004352348606
0.0008117958245,0.0003835229601
0.0008028736314,0.0003419297605
0.0007331474462,0.0002978648639
0.0006901608217,0.0002933914927
0.0006398910175,0.0003302951967
0.0006232127017,0.0003703313407
0.0006083278656,0.0003918599812
0.000651429402,0.0003767940877
0.0006201817355,0.0003566341803
0.0006038813943,0.0003781394111
0.0005939032942,0.0003961913033
0.0005812760487,0.0004102768135
0.0005746482939,0.0004265215507
0.0005969306992,0.0004186732611
0.0005554398281,0.0004258579585
0.0005849670933,0.0004383592759
0.0005630840304,0.0004277420855
0.0005258363032,0.0004190657658
0.0005137105862,0.0004880402281
0.0005244479116,0.0005027199323
0.0005505802914,0.0005167708502
0.0005828395621,0.000507532887
0.0005694717049,0.0004975711216
0.0005585169491,0.000475910095
0.0005031660942,0.0005062633959
0.0005340997,0.0005407647774
0.000545608027,0.0005806927523
0.0005181161261,0.0005567515327
0.0005701813568,0.0006220369921
0.0006226233274,0.0006307655444
0.0006348723136,0.0005606756774
0.0006384845344,0.0005311681182
0.0006039228005,0.0005061161473
0.0005788380655,0.0005317147567
0.0005802330574,0.0005280094668
0.0005925798136,0.0005096287937
0.0005509800611,0.0004649621769
0.0005306511098,0.0004731668831
0.0004563982049,0.0004903685701
0.000438111883,0.0005218967736
0.0004039419416,0.0005667539446
0.0003965105398,0.0006129052511
0.0003768408359,0.0006413940835
0.0004016136945,0.0007161424389
0.0004364169332,0.0007159984193
0.0004199023431,0.0007659612854
0.0004584206535,0.0008220320013
0.0004977719324,0.0008433080732
0.0005229788918,0.0008385681967
0.0005587749309,0.0008403781059
0.0005714460994,0.0008423804211
0.0005718516148,0.0008521876254
0.0006232022077,0.000864243968
0.0006116853335,0.000862617443
0.0006666261146,0.0008755587018
0.0006614848064,0.0008618963474
0.0006562653391,0.0008584222107
0.0006683601439,0.0008587501368
0.0006134674644,0.0008577957986
0.000672446115,0.0009119217502
0.0006856646818,0.0009458609183
0.0007213206899,0.0009429761559
0.0007163066869,0.0009851997088
0.0007729218571,0.001004815067
0.0008513757399,0.001023526325
0.0008989314876,0.001004975184
0.0009243727818,0.0009568730825
0.0009666909232,0.0009418715776
0.0009518051849,0.000901779972
0.0009615087786,0.0009148700464
0.0009549631715,0.0008766630902
0.001006310251,0.0009609875916
0.001061651894,0.0009237948986
0.001086308368,0.0008737435694
0.001110413456,0.0008462162927
0.001111254497,0.0008141821922
0.001137814804,0.0008361068038
0.00116161115,0.0007781947442
0.001191136943,0.0007077251458
0.001189251249,0.0006991079914
0.001204382196,0.000643013296
0.001164914438,0.0006063359019
0.001118609425,0.0005523371131
0.001079749941,0.0005874913553
0.001113806869,0.0005680996004
0.001136791424,0.0005422728292
0.001101109205,0.0005323947785
0.001117143872,0.000538475135
0.001123548545,0.0004916003587
0.001069166749,0.000433530319
0.00102111783,0.0004450951048
0.001036380498,0.00044023704
0.001005821828,0.0004204636543
0.0009655224311,0.0004386929476
0.0009574854392,0.0004637397902
0.0009417392865,0.0004578356477
0.0009451496994,0.0004709698825
0.0009546089391,0.0004781874864
0.0009640364594,0.0004504580694
0.0009693481411,0.0004732078146
0.0009229845326,0.0003905779306
0.0009045238961,0.0004475642376
0.0009101069027,0.0004597265175
0.0009019829196,0.0004404409848
0.0008778169571,0.0004814234422
0.0009101020593,0.0004435684391
0.0008790861158,0.0004207883515
0.0008260950375,0.0004366128057
0.00082036426,0.000461173837
0.000812035145,0.0004771382273
0.0007991337729,0.0005149597065
0.000795044478,0.0005067403276
0.0007716596311,0.0005251122636
0.000752636069,0.0005664436351
0.0008239526437,0.0005913263247
0.0007932499062,0.0006173287876
0.000759909087,0.0005949976634
0.0007958213201,0.0006875040786
0.0008136020298,0.0006942026324
0.0008799683729,0.0006685136605
0.0008720719343,0.0007136922523
0.0009132975585,0.0006843544492
0.0008912916539,0.000690412963
0.0008670859945,0.0006942281789
0.0008692928719,0.0007261736738
0.0009691541205,0.0007866998357
0.00101275728,0.0007483915481
0.001052857528,0.0007133154649
0.001009711262,0.0006497137966
0.001024096896,0.0006569681058
0.0009997359631,0.0006225779325
0.0009988936877,0.0006879928814
0.0009888918931,0.0006717544121
0.001013684268,0.0006748579818
0.0009865529145,0.0007130906746
0.001053506258,0.0006731408094
0.001016405304,0.0006811928063
0.001041520287,0.0006864112289
0.0009939062284,0.0006650847288
0.0009861097917,0.0007244657133
0.001029498798,0.0007645896557
0.00108277744,0.0007469853024
0.001022498197,0.0007439478308
0.00100878152,0.0007903489518
0.001082926351,0.0008508917806
0.001135414856,0.0008321188877
0.001189808144,0.0009009083514
0.001185430762,0.0008521537217
0.001298695006,0.0008458116321
0.001275094486,0.00080515202
0.001311581753,0.0008471124152
0.00139711017,0.0007876396912
0.001436166619,0.0007763859271
0.001452978318,0.000703981631
0.001450852354,0.0006906427867
0.00152671488,0.0006735890606
0.001579665406,0.0005674116963
0.001538148229,0.000498294164
0.001530603459,0.0004117373812
0.001423214439,0.0004362420013
0.001435671074,0.0004134291021
0.001380755744,0.000377428857
0.001364490494,0.0003837164109
0.001331812032,0.0003969948316
0.001354222408,0.0003987892371
0.001327193051,0.0003854798568
0.001319509531,0.0003764080171
0.001301009958,0.0003642775991
0.001229902409,0.0003661268252
0.001300447365,0.0004545176392
0.001289058081,0.0004198888576
0.001324345706,0.0004225852974
0.001315641371,0.0003766240941
0.001302882166,0.0004030582599
0.001298364991,0.0004179989375
0.001234839915,0.0003487034581
0.001198488832,0.0003549265284
0.001071400502,0.0004822224594
0.001067810979,0.0005859200545
0.001160192511,0.0008141600646
0.001374494663,0.0008587201268
0.001541146099,0.0008282365765
0.001645677327,0.0007257972663
0.001710652287,0.0006324048427
0.001781571134,0.0006087534668
0.001770132561,0.0005509490065
0.001915287313,0.0005013235633
0.001980821068,0.0004596228119
0.002130227939,0.0002840919662
0.002202254308,5.029416955E-05
0.002145739709,-0.0002651270946
0.001912836747,-0.0005060088329
0.001739238747,-0.0005010498642
0.001597213966,-0.0005772338106
0.00140973148,-0.0006423809959
0.00115456069,-0.0005952234035
0.0009855723651,-0.0004476873642
0.0009475911489,-0.0003137441862
0.0009237835024,-0.000231139635
0.0009332585069,-0.0001082812484
0.0008922157921,-8.157596542E-05
0.000944006089,-3.52993273E-05
0.000893222078,-4.743382896E-05
0.0009083413438,-1.971229133E-05
0.0007883709009,-5.294845713E-07
0.0007890539142,0.0001322092674
0.0007775953981,0.0001714866252
0.0007837706756,0.000223444031
0.0008611139021,0.0003387498837
0.0009210684487,0.0003305905011
0.00096459212,0.0002956312292
0.0009831725118,0.0002998470697
0.0009533942924,0.0001501295689
0.0008202965474,0.0001954308601
0.0007040537596,0.0002883412356
0.0007449538793,0.0003714661902
0.0007170348102,0.0004834687782
0.0007972799883,0.0005621467866
0.0007500703532,0.0006422365488
0.0008335891896,0.0007127555783
0.0009152436524,0.0007835553821
0.0009312589457,0.0007504478054
0.0009309817328,0.0007955736423
0.0009332007661,0.0009699301079
0.001166021486,0.001053647951
0.001304755229,0.001009679637
0.001442004141,0.001022811593
0.001535059664,0.0009380615375
0.001690628944,0.0008457227416
0.001657690269,0.0007248570309
0.001736267373,0.0006029543595
0.001743373484,0.0004814544969
0.001641125108,0.0004058769242
0.001610382864,0.0004394925347
0.001548527523,0.0004626832185
0.00160051317,0.0003737291939
0.001525556644,0.000330294793
0.001465918722,0.0004057176621
0.001524257855,0.0003713357035
0.00143467362,0.0004077972817
0.001546315803,0.0004307492147
0.001549122691,0.0004457007662
0.00156118758,0.0003793959152
0.001619836406,0.0002818613942
0.001549583858,0.0001642752179
0.00135528444,0.000113477484
0.001229768978,0.0002918307571
0.001354239027,0.000452643009
0.001434871914,0.0004581914946
0.001683551894,0.000446312743
0.001712624022,0.000250788161
0.001593470688,0.0001692919631
0.001618067143,6.36222053E-05
0.001373361024,-0.0001140980199
0.001297555195,-2.98836611E-05
0.001283173169,1.460879096E-05
0.001248803034,-9.251943778E-05
0.001115266535,-4.493628573E-05
0.0009912428376,1.372125716E-05
0.0009232860575,5.980697155E-05
0.001051018084,0.0002720304953
0.001104755994,5.31024882E-05
0.0009484610601,9.862903267E-05
0.0008810682978,2.262966792E-05
0.0007790950928,6.44526215E-05
0.0007564488632,0.0001625785706
0.0006409756049,0.0001039305764
0.0005609959586,0.0001948695845
0.0005871434383,0.0002440907468
0.0004202033932,0.0002492014989
0.0003976678494,0.0003017972472
0.0003412608976,0.0002458749433
3.733709847E-05,0.0003129386161
0.0001009491006,0.0004900472918
-0.0001029898781,0.0004624276108
-0.0002883441321,0.0005728087546
-0.0004615498647,0.000702638302
-0.0007678387646,0.0007775677623
-0.001138631343,0.001140652462
-0.001296241496,0.001627718599
-0.001149043212,0.002007931148
-0.001335378288,0.002379473835
-0.001298678957,0.00294076638
-0.00121640321,0.003487728563
-0.0009644610635,0.004041021344
-0.0005650702486,0.004609819437
-0.0001102527939,0.005121864371
0.0006291245367,0.005459706736
0.001265781688,0.005573666625
0.00193785961,0.005537037664
0.002544861241,0.005448452592
0.003023245739,0.005363083153
0.003660282479,0.005188308114
0.004157773305,0.004787207249
0.004475852351,0.004326338546
0.004793654089,0.003948965364
0.004850660624,0.003416845994
0.00488998403,0.003083180533
0.004954571328,0.002760869312
0.004928921104,0.002415316646
0.004920505757,0.002185869017
0.004812622332,0.001884073076
0.004587385985,0.001646545339
0.00460490235,0.001636998918
0.004578269391,0.001419143995
0.004403357597,0.00125997484
0.004373035683,0.00112285632
0.004113595871,0.0009642690372
0.003864653873,0.00107145264
0.004005817291,0.001148720794
0.003883647188,0.001121449837
0.003850543078,0.001096074261
0.003876706132,0.001088347816
0.003814577377,0.001000056862
0.003720667613,0.001044437053
0.003872640342,0.001086717303
0.003741917379,0.001021150119
0.003785630607,0.001018669923
0.003806762232,0.001055459949
0.003817742867,0.0009341872036
0.003713048862,0.0008889917074
0.003642712172,0.0008905414029
0.0035919029,0.0008807889955
0.003641523547,0.0008523979806
0.003573753665,0.0007650686767
0.003289367534,0.0009164778627
0.003232038106,0.0008911954508
0.003132631186,0.001239325655
0.00325148385,0.001455738577
0.003582883174,0.001481471044
0.003627091378,0.001476552627
0.00370483219,0.001208554446
0.003679851683,0.001272456167
0.003619234446,0.00134740899
0.003710191451,0.001475815387
0.003794118129,0.001371522624
0.003725439209,0.001478463678
0.003823039828,0.001473648206
0.003747629922,0.001415345826
0.00384144016,0.001480773216
